run_id,row_type,sim_time_s,sim_minutes,customer_id,time_spent_s,time_spent_min,dwell_s,wait_s,price,time_cost,gp,quality,mode
run_20251027_173742,meal,338.31999999999556,5.638666666666593,1212346814048,100.9799999999959,1.6829999999999317,51.28149503701604,49.698504962979854,5.0,0.4207499999999829,5.420749999999983,0.8156044351848151,human
run_20251027_173742,meal,356.57999999999464,5.942999999999911,1212346710208,60.21999999999707,1.0036666666666179,18.482963823595696,41.737036176401375,5.0,0.25091666666665446,5.2509166666666545,0.5550059753556589,human
run_20251027_173742,meal,428.1799999999911,7.136333333333185,1212346814144,181.51999999999143,3.0253333333331907,137.30491436091913,44.2150856390723,5.0,0.7563333333332977,5.7563333333332976,0.42965611310536383,human
run_20251027_173742,meal,436.53999999999064,7.275666666666511,1212346709440,84.59999999999576,1.4099999999999293,40.77065085354337,43.82934914645239,5.0,0.3524999999999823,5.352499999999982,0.6842572956664181,human
run_20251027_173742,meal,445.53999999999013,7.425666666666502,1212346711408,171.17999999999137,2.8529999999998563,133.26676148453507,37.9132385154563,5.0,0.7132499999999641,5.713249999999964,1.0,human
run_20251027_173742,meal,464.3999999999892,7.73999999999982,1212346711792,359.03999999998916,5.98399999999982,311.1817520059604,47.85824799402877,5.0,1.495999999999955,6.495999999999955,0.8785415172148803,human
run_20251027_173742,meal,466.41999999998905,7.773666666666484,1212346813952,443.89999999998906,7.398333333333151,417.6566633011673,26.243336698821736,5.0,1.8495833333332878,6.849583333333288,0.5301260541837627,human
run_20251027_173742,meal,476.3799999999885,7.939666666666475,1212346811168,268.3199999999888,4.471999999999813,224.9157783999163,43.4042216000725,5.0,1.1179999999999533,6.117999999999953,0.8511307509949236,human
run_20251027_173742,meal,493.89999999998764,8.231666666666461,1212346709488,190.31999999999033,3.171999999999839,170.33912804209564,19.980871957894692,5.0,0.7929999999999597,5.79299999999996,0.7028599601145461,human
run_20251027_173742,meal,515.5799999999873,8.592999999999789,1212346814720,274.89999999998764,4.581666666666461,232.2486691053613,42.65133089462634,5.0,1.1454166666666152,6.145416666666615,0.7736265587272112,human
run_20251027_173742,meal,519.5799999999878,8.659666666666462,1212346813712,355.2199999999879,5.920333333333132,318.2569176322008,36.96308236778714,5.0,1.480083333333283,6.480083333333283,0.7143571668591934,human
run_20251027_173742,meal,524.8999999999884,8.74833333333314,1212346814432,314.8599999999887,5.247666666666478,279.72422433289455,35.13577566709415,5.0,1.3119166666666195,6.31191666666662,0.8180494055401376,human
run_20251027_173742,meal,563.3999999999929,9.389999999999882,1212346811072,316.05999999999324,5.267666666666554,262.5323038417617,53.52769615823155,5.0,1.3169166666666385,6.316916666666638,0.7130000581359033,human
run_20251027_173742,meal,582.5999999999952,9.709999999999921,1212346810448,281.6599999999978,4.694333333333296,228.16152577284453,53.49847422715328,5.0,1.173583333333324,6.173583333333324,0.6953554818107132,human
run_20251027_173742,meal,602.9599999999979,10.049333333333298,1212346709632,279.44000000000165,4.65733333333336,224.197897784151,55.24210221585065,5.0,1.16433333333334,6.1643333333333405,0.4704369624106489,human
run_20251027_173742,meal,602.9599999999979,10.049333333333298,1212346812560,375.67999999999824,6.261333333333304,337.59504970412536,38.084950295872886,5.0,1.565333333333326,6.565333333333326,0.5585640888067078,human
run_20251027_173742,meal,608.5999999999985,10.14333333333331,1212346811264,302.3400000000014,5.039000000000024,258.402127586484,43.93787241351737,5.0,1.259750000000006,6.259750000000006,0.6260811494132242,human
run_20251027_173742,meal,608.5999999999985,10.14333333333331,1212346812752,363.29999999999893,6.054999999999982,320.61670467138276,42.68329532861617,5.0,1.5137499999999955,6.5137499999999955,0.8774069310976421,human
run_20251027_173742,meal,637.020000000002,10.617000000000035,1212346814624,391.7200000000024,6.528666666666707,341.94177756311404,49.77822243688837,5.0,1.6321666666666768,6.632166666666677,0.5647354184566817,human
run_20251027_173742,meal,642.3000000000027,10.705000000000044,1212346709200,427.04000000000303,7.1173333333333835,404.48376836348126,22.556231636521773,5.0,1.7793333333333459,6.779333333333346,0.627800238705798,human
run_20251027_173742,meal,646.2200000000032,10.770333333333387,1212346813520,310.20000000000755,5.170000000000126,280.51014619741204,29.689853802595508,5.0,1.2925000000000315,6.2925000000000315,0.6561718656270408,human
run_20251027_173742,meal,661.0000000000051,11.016666666666753,1212346811744,379.32000000000676,6.322000000000113,321.1723364083828,58.14766359162394,5.0,1.5805000000000282,6.580500000000028,0.57075590637868,human
run_20251027_173742,meal,665.3800000000056,11.08966666666676,1212312636352,454.0400000000059,7.567333333333432,413.11074550333194,40.929254496673934,5.0,1.891833333333358,6.8918333333333575,0.7838495910313761,human
run_20251027_173742,meal,676.7600000000068,11.279333333333447,1212346814336,289.0400000000137,4.817333333333562,267.1889124632743,21.851087536739442,5.0,1.2043333333333905,6.20433333333339,0.7369602047517644,human
run_20251027_173742,meal,713.6200000000111,11.893666666666853,1212346710784,384.20000000001517,6.4033333333335865,349.3885578700373,34.81144212997788,5.0,1.6008333333333966,6.600833333333396,0.5307471117495157,human
run_20251027_173742,meal,716.8800000000116,11.948000000000194,1212346709440,252.8200000000224,4.21366666666704,225.85802009337482,26.96197990664757,5.0,1.05341666666676,6.0534166666667595,0.638035189870491,human
run_20251027_173742,meal,743.3600000000148,12.38933333333358,1212346814240,526.0400000000152,8.767333333333587,481.0330496980098,45.00695030200541,5.0,2.191833333333397,7.191833333333397,0.6903630629021269,human
run_20251027_173742,meal,782.5200000000194,13.042000000000323,1212346811936,506.1400000000208,8.435666666667013,481.04386232442357,25.09613767559722,5.0,2.108916666666753,7.108916666666753,0.7450675324035955,human
run_20251027_173742,meal,805.1200000000221,13.418666666667034,1212346812464,284.8800000000342,4.74800000000057,253.61100028698928,31.268999713044934,5.0,1.1870000000001426,6.187000000000142,0.5842179496677856,human
run_20251027_173742,meal,834.5600000000256,13.90933333333376,1212346706464,499.18000000002996,8.319666666667166,459.9718168891323,39.208183110897664,5.0,2.0799166666667914,7.079916666666792,0.7158001654021543,human
run_20251027_173742,meal,859.6600000000287,14.327666666667145,1212346811456,482.52000000003517,8.042000000000586,436.7577707676819,45.76222923235326,5.0,2.0105000000001465,7.010500000000146,0.6540321644834491,human
run_20251027_173742,meal,860.6800000000288,14.344666666667147,1212346811888,401.2600000000394,6.687666666667323,359.6234564309418,41.63654356909757,5.0,1.6719166666668308,6.671916666666831,0.5966843832294099,human
run_20251027_173742,meal,909.5000000000346,15.158333333333909,1212346810880,454.02000000004494,7.567000000000749,401.1140966841825,52.90590331586242,5.0,1.8917500000001872,6.8917500000001874,0.7116773235145145,human
run_20251027_173742,meal,922.7000000000362,15.378333333333936,1212346710784,157.50000000001876,2.6250000000003126,116.87369842453839,40.62630157548037,5.0,0.6562500000000782,5.656250000000078,0.5808174283232532,human
run_20251027_173742,meal,927.6600000000368,15.461000000000613,1212346711312,573.060000000042,9.5510000000007,526.2828244641485,46.77717553589355,5.0,2.387750000000175,7.387750000000175,0.6026497986270873,human
run_20251027_173742,meal,943.1800000000387,15.719666666667312,1212346811648,445.36000000005123,7.422666666667521,412.3904558176446,32.96954418240665,5.0,1.8556666666668802,6.85566666666688,0.5178045909695004,human
run_20251027_173742,meal,953.4600000000399,15.891000000000666,1212346812560,301.680000000036,5.0280000000006,264.8556222157101,36.82437778432586,5.0,1.25700000000015,6.25700000000015,0.5548710419024698,human
run_20251027_173742,meal,959.4200000000407,15.99033333333401,1212346811168,233.26000000002796,3.8876666666671325,203.03840871999367,30.22159128003429,5.0,0.9719166666667831,5.971916666666783,0.6209572945915681,human
run_20251027_173742,meal,961.4000000000409,16.023333333334016,1212346813136,121.24000000001456,2.0206666666669095,81.75026918896768,39.48973081104688,5.0,0.5051666666667274,5.505166666666727,0.7526336874248195,human
run_20251027_173742,meal,975.9600000000427,16.266000000000712,1212346813808,461.7000000000555,7.695000000000926,409.72173701911333,51.97826298094219,5.0,1.9237500000002314,6.923750000000231,0.5490642333200039,human
run_20251027_173742,meal,1017.8200000000476,16.96366666666746,1212346811744,282.38000000003376,4.706333333333896,247.7561656661294,34.62383433390437,5.0,1.176583333333474,6.176583333333474,0.5378687062787824,human
run_20251027_173742,meal,1043.000000000044,17.38333333333407,1212346710544,269.1400000000257,4.485666666667095,227.29075308552262,41.849246914503055,5.0,1.1214166666667738,6.121416666666773,0.818229847458351,human
run_20251027_173742,meal,1057.260000000041,17.62100000000068,1212346711504,211.2000000000138,3.52000000000023,161.85677122073125,49.343228779282555,5.0,0.8800000000000575,5.880000000000058,0.7388827714331772,human
run_20251027_173742,meal,1108.4400000000298,18.474000000000498,1212346814720,150.3799999999893,2.506333333333155,96.29635009343977,54.08364990654954,5.0,0.6265833333332888,5.626583333333289,0.7373768156185815,human
run_20251027_173742,meal,1118.3800000000276,18.63966666666713,1212346810544,205.8999999999927,3.431666666666545,149.65774655810765,56.242253441885055,5.0,0.8579166666666362,5.857916666666636,0.6500516609724831,human
run_20251027_173742,meal,1120.3800000000272,18.673000000000453,1212346709872,308.60000000000434,5.1433333333334055,278.2482723207605,30.351727679243822,5.0,1.2858333333333514,6.285833333333351,0.6662272268025077,human
run_20251027_173742,meal,1145.2600000000218,19.08766666666703,1212346810448,441.6400000000118,7.360666666666863,420.397545921178,21.242454078833816,5.0,1.8401666666667158,6.840166666666716,0.8625831704393818,human
run_20251027_173742,meal,1165.0200000000175,19.417000000000293,1212346711696,302.95999999998855,5.049333333333142,284.0439233661671,18.916076633821433,5.0,1.2623333333332856,6.262333333333285,0.5691493940055001,human
run_20251027_173742,meal,1195.9200000000105,19.932000000000176,1212346814336,298.65999999997746,4.977666666666291,279.15977460388825,19.500225396089206,5.0,1.2444166666665728,6.244416666666573,0.6226401156932135,human
